X,Y,Z
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-343,1168,4133
-344,1168,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-345,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1170,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-344,1169,4133
-345,1171,4133
-349,1176,4133
-352,1181,4133
-357,1189,4135
-361,1195,4135
-372,1211,4135
-377,1219,4135
-389,1238,4135
-391,1240,4135
-416,1277,4136
-422,1288,4137
-436,1308,4137
-462,1347,4138
-474,1365,4138
-492,1392,4139
-519,1434,4140
-557,1491,4141
-600,1555,4142
-637,1612,4143
-667,1657,4144
-691,1693,4145
-721,1739,4147
-748,1779,4147
-785,1835,4148
-811,1874,4149
-842,1921,4150
-908,2021,4153
-947,2079,4154
-1009,2173,4156
-1065,2258,4158
-1107,2321,4160
-1157,2396,4161
-1205,2468,4163
-1297,2608,4166
-2097,3819,4207
-2139,3887,4211
-2163,3927,4213
-2223,4036,4217
-2267,4134,4221
-2289,4199,4222
-2301,4248,4223
-2306,4287,4223
-2307,4353,4223
-2302,4387,4221
-2300,4398,4220
-2288,4438,4218
-2263,4478,4219
-2222,4515,4221
-2200,4527,4218
-2143,4545,4217
-2106,4547,4216
-2068,4544,4213
-2055,4542,4213
-2006,4533,4210
-1970,4523,4208
-1948,4517,4209
-1912,4505,4205
-1877,4493,4204
-1844,4480,4203
-1814,4468,4202
-1760,4445,4197
-1711,4423,4195
-1669,4403,4191
-1634,4387,4188
-1581,4361,4186
-1539,4340,4183
-1482,4311,4178
-1416,4277,4172
-1368,4252,4169
-1327,4231,4166
-1219,4176,4158
-1109,4120,4149
-1084,4107,4148
-989,4059,4141
-889,4007,4133
-790,3955,4126
-646,3878,4115
-494,3791,4104
-337,3695,4092
-147,3570,4078
-16,3477,4068
76,3408,4062
160,3344,4056
175,3332,4054
299,3234,4046
373,3174,4041
457,3103,4036
507,3058,4033
626,2947,4026
740,2836,4018
805,2771,4013
860,2715,4009
916,2658,4005
1013,2558,3998
1078,2491,3993
1125,2441,3990
1162,2403,3987
1211,2351,3983
1262,2299,3980
1365,2190,3973
1417,2134,3968
1535,2009,3959
1632,1905,3951
1757,1771,3942
1800,1725,3940
1915,1600,3932
1982,1526,3927
2003,1503,3926
2096,1402,3920
2243,1235,3910
2340,1125,3905
2440,1013,3898
2519,927,3894
2589,852,3890
2650,788,3888
2735,707,3886
2860,601,3886
2983,522,3889
3136,448,3896
3224,407,3903
3325,351,3915
3404,299,3925
3490,230,3939
3562,163,3953
3624,92,3965
3679,16,3980
3737,-80,3995
3787,-178,4012
3799,-204,4017
3835,-288,4030
3861,-352,4038
3879,-403,4047
3909,-500,4058
3957,-729,4085
3965,-781,4090
3972,-825,4094
3994,-960,4106
4028,-1094,4118
4048,-1150,4121
4081,-1229,4127
4121,-1314,4133
4175,-1417,4139
4221,-1499,4143
4247,-1543,4147
4308,-1643,4152
4347,-1706,4155
4407,-1801,4160
4478,-1909,4165
4527,-1978,4169
4630,-2118,4177
4679,-2183,4181
4718,-2234,4184
4798,-2340,4190
4878,-2448,4195
4999,-2612,4205
5098,-2747,4212
5178,-2857,4218
5188,-2871,4219
5259,-2970,4225
5294,-3019,4228
5331,-3072,4231
5382,-3148,4235
5469,-3277,4242
5531,-3372,4247
5566,-3428,4249
5623,-3521,4254
5677,-3613,4259
5738,-3724,4265
5803,-3847,4271
5858,-3959,4276
5899,-4048,4281
5940,-4141,4287
5976,-4226,4290
6026,-4355,4297
6056,-4437,4302
6085,-4520,4307
6114,-4605,4310
6142,-4691,4314
6198,-4858,4322
6235,-4971,4327
6289,-5133,4334
6344,-5298,4342
6418,-5520,4352
6426,-5544,4354
6489,-5734,4363
6537,-5877,4370
6592,-6043,4378
6648,-6212,4386
6699,-6367,4393
6788,-6633,4406
6823,-6738,4410
6877,-6897,4418
6966,-7164,4432
7016,-7311,4438
7062,-7446,4445
7125,-7636,4454
7167,-7758,4460
7410,-8481,4495
7447,-8590,4500
7492,-8723,4506
7558,-8919,4516
7596,-9033,4521
7649,-9190,4529
7655,-9208,4529
7684,-9293,4534
7753,-9499,4544
7775,-9564,4547
7847,-9779,4558
7867,-9842,4561
7897,-9934,4565
7926,-10022,4569
7961,-10127,4575
7993,-10225,4579
8036,-10352,4585
8055,-10408,4588
8084,-10490,4592
8111,-10571,4596
8134,-10637,4598
8154,-10695,4602
8177,-10765,4605
8207,-10859,4610
8245,-10982,4615
8263,-11049,4618
8281,-11123,4621
8306,-11261,4627
8312,-11356,4630
8308,-11435,4633
8301,-11485,4635
8220,-11683,4643
8179,-11741,4647
8136,-11793,4649
8120,-11810,4651
8058,-11879,4654
7983,-11958,4656
7941,-12004,4657
7903,-12053,4659
7872,-12099,4660
7844,-12151,4662
7832,-12179,4662
7815,-12233,4664
7800,-12313,4665
7796,-12354,4666
7794,-12407,4668
7794,-12445,4668
7796,-12482,4669
7806,-12555,4671
7813,-12590,4672
7821,-12626,4672
7839,-12689,4673
7858,-12750,4674
7884,-12822,4675
7898,-12860,4675
7920,-12917,4676
7935,-12958,4677
7962,-13032,4677
7988,-13110,4678
8025,-13242,4679
8043,-13367,4678
8044,-13459,4677
8031,-13548,4677
8013,-13627,4676
7992,-13690,4675
7944,-13795,4674
7890,-13886,4674
7859,-13931,4674
7811,-13988,4674
7752,-14049,4673
7703,-14092,4672
7669,-14119,4672
7630,-14150,4671
7517,-14229,4667
7463,-14267,4665
7411,-14302,4664
7358,-14338,4662
7297,-14379,4660
7234,-14422,4657
7159,-14473,4655
7100,-14515,4652
7058,-14544,4651
6941,-14628,4645
6829,-14709,4640
6736,-14780,4635
6637,-14854,4630
6452,-14994,4620
6361,-15064,4615
6227,-15168,4606
6155,-15224,4602
6095,-15272,4598
5974,-15367,4589
5914,-15413,4585
5781,-15505,4575
5710,-15550,4570
5626,-15600,4563
5600,-15615,4560
5525,-15657,4554
5432,-15705,4547
5370,-15733,4541
5366,-15734,4541
5307,-15754,4536
5235,-15766,4533
5179,-15767,4529
5130,-15763,4525
5044,-15746,4518
5005,-15732,4515
4970,-15715,4512
4948,-15702,4509
4903,-15670,4505
4867,-15639,4502
4877,-15647,4502
4833,-15604,4498
4828,-15598,4496
4796,-15556,4492
4757,-15486,4486
4743,-15449,4482
4731,-15406,4480
4723,-15354,4477
4721,-15318,4474
4723,-15262,4471
4740,-15173,4463
4778,-15073,4455
4822,-14998,4448
4863,-14943,4442
4927,-14873,4438
4979,-14826,4433
5022,-14790,4429
5054,-14765,4427
5107,-14726,4422
5153,-14694,4419
5200,-14664,4414
5229,-14646,4412
5269,-14623,4408
5322,-14593,4403
5370,-14567,4399
5416,-14542,4395
5492,-14503,4390
5559,-14467,4383
5631,-14426,4378
5649,-14416,4376
5695,-14388,4373
5772,-14338,4367
5849,-14279,4360
5922,-14211,4352
5973,-14154,4346
6024,-14085,4341
6081,-13977,4333
6101,-13909,4328
6110,-13866,4326
6117,-13824,4323
6123,-13764,4319
6122,-13682,4312
6122,-13667,4312
6117,-13617,4309
6106,-13541,4304
6095,-13490,4300
6085,-13451,4297
6066,-13385,4296
6052,-13340,4292
6039,-13302,4290
6021,-13252,4288
5999,-13197,4281
5983,-13157,4278
5953,-13086,4271
5911,-12985,4263
5872,-12893,4254
5836,-12806,4247
5805,-12733,4240
5763,-12629,4232
5749,-12592,4230
5711,-12496,4222
5672,-12395,4215
5624,-12258,4205
5612,-12223,4203
5564,-12069,4191
5532,-11956,4184
5485,-11780,4170
5460,-11677,4163
5411,-11476,4149
5393,-11401,4143
5357,-11247,4132
5338,-11156,4126
5314,-11042,4118
5279,-10879,4107
5245,-10718,4095
5234,-10664,4091
5193,-10468,4078
5157,-10303,4066
5134,-10197,4059
5111,-10092,4051
5091,-10001,4045
5069,-9901,4038
5039,-9768,4028
5018,-9673,4021
5003,-9613,4017
4988,-9551,4013
4955,-9438,4005
4854,-9188,3984
4823,-9131,3979
4793,-9080,3975
4733,-8993,3967
4671,-8918,3960
4595,-8841,3953
4521,-8777,3947
4462,-8733,3943
4427,-8709,3939
4378,-8679,3937
4286,-8632,3931
4195,-8597,3924
4132,-8581,3919
4080,-8571,3916
3978,-8557,3909
3891,-8549,3903
3817,-8544,3898
3753,-8541,3898
3591,-8536,3882
3532,-8536,3878
3420,-8539,3870
3313,-8548,3863
3246,-8556,3857
3161,-8572,3851
3068,-8598,3844
2926,-8656,3834
2811,-8717,3826
2747,-8755,3822
2699,-8786,3818
2604,-8854,3812
2524,-8920,3807
2456,-8981,3802
2344,-9097,3794
2301,-9146,3791
2221,-9251,3786
2190,-9294,3784
2155,-9346,3781
2105,-9427,3778
2069,-9493,3777
2035,-9559,3774
1989,-9654,3772
1929,-9792,3767
1893,-9887,3764
1871,-9946,3762
1812,-10133,3757
1753,-10317,3753
1670,-10579,3748
1618,-10740,3747
1550,-10952,3745
1517,-11055,3745
1447,-11272,3745
1398,-11426,3746
1341,-11604,3747
1306,-11713,3748
1252,-11878,3750
1204,-12024,3753
1161,-12149,3753
1141,-12203,3754
1117,-12267,3755
1109,-12287,3755
1051,-12416,3756
1017,-12482,3756
991,-12525,3756
970,-12558,3757
925,-12620,3757
895,-12657,3757
860,-12696,3757
819,-12738,3758
761,-12791,3759
698,-12840,3760
638,-12877,3760
595,-12898,3761
546,-12918,3761
466,-12939,3762
417,-12947,3762
362,-12952,3762
323,-12953,3762
300,-12954,3762
231,-12950,3763
168,-12942,3763
100,-12926,3764
60,-12913,3764
14,-12894,3764
-41,-12866,3765
-90,-12840,3765
-126,-12821,3766
-188,-12788,3766
-238,-12763,3766
-295,-12738,3766
-363,-12712,3766
-393,-12702,3766
-461,-12684,3766
-535,-12672,3765
-601,-12668,3765
-635,-12668,3764
-679,-12671,3764
-800,-12689,3763
-867,-12707,3762
-906,-12720,3762
-981,-12752,3761
-1041,-12784,3761
-1077,-12805,3760
-1133,-12844,3759
-1168,-12872,3759
-1205,-12905,3758
-1253,-12952,3758
-1311,-13015,3758
-1360,-13074,3758
-1415,-13147,3757
-1444,-13188,3756
-1503,-13277,3754
-1522,-13307,3754
-1569,-13389,3752
-1610,-13463,3751
-1669,-13579,3748
-1747,-13741,3743
-1804,-13862,3740
-1849,-13957,3738
-1881,-14021,3737
-1906,-14073,3735
-1943,-14146,3733
-1970,-14196,3732
-2024,-14296,3730
-2058,-14354,3728
-2087,-14405,3727
-2118,-14457,3725
-2149,-14506,3723
-2176,-14547,3721
-2201,-14582,3719
-2220,-14607,3718
-2253,-14648,3716
-2309,-14707,3713
-2350,-14744,3711
-2374,-14762,3710
-2425,-14798,3707
-2465,-14820,3705
-2487,-14831,3704
-2560,-14861,3702
-2630,-14876,3699
-2694,-14879,3697
-2752,-14876,3695
-2786,-14873,3693
-2848,-14865,3691
-2901,-14855,3688
-2939,-14845,3687
-3010,-14823,3685
-3056,-14806,3683
-3109,-14782,3682
-3186,-14742,3679
-3219,-14724,3678
-3296,-14681,3676
-3422,-14603,3672
-3514,-14542,3669
-3549,-14518,3668
-3670,-14431,3664
-3733,-14382,3663
-3825,-14307,3661
-3860,-14276,3659
-3917,-14222,3658
-4022,-14110,3656
-4089,-14026,3655
-4127,-13971,3655
-4176,-13893,3655
-4210,-13831,3655
-4272,-13694,3656
-4296,-13623,3657
-4304,-13596,3657
-4326,-13484,3658
-4334,-13355,3660
-4334,-13281,3662
-4327,-13152,3666
-4316,-13060,3668
-4298,-12949,3672
-4285,-12880,3674
-4280,-12860,3675
-4243,-12714,3680
-4217,-12629,3683
-4180,-12523,3687
-4150,-12444,3689
-4123,-12379,3691
-4061,-12240,3696
-4035,-12189,3698
-3968,-12064,3702
-3930,-11998,3704
-3894,-11938,3707
-3847,-11863,3709
-3802,-11796,3711
-3730,-11690,3715
-3683,-11625,3718
-3627,-11549,3721
-3565,-11469,3724
-3510,-11400,3727
-3379,-11243,3734
-3278,-11128,3739
-3180,-11021,3743
-3132,-10971,3746
-3054,-10890,3749
-2955,-10790,3754
-2876,-10713,3757
-2786,-10630,3761
-2746,-10593,3762
-2637,-10498,3766
-2483,-10370,3771
-2433,-10330,3773
-2353,-10269,3776
-2265,-10206,3779
-2177,-10145,3781
-2066,-10070,3784
-1959,-10003,3787
-1888,-9960,3789
-1816,-9918,3791
-1695,-9849,3794
-1613,-9802,3796
-1538,-9759,3798
-1403,-9681,3801
-1327,-9636,3803
-1197,-9560,3806
-1048,-9474,3810
-887,-9381,3814
-760,-9308,3817
-659,-9249,3819
-447,-9117,3824
-311,-9024,3827
-226,-8961,3830
-94,-8855,3833
-11,-8783,3836
106,-8672,3839
203,-8571,3843
297,-8465,3846
400,-8334,3849
476,-8226,3852
547,-8112,3856
608,-8007,3859
671,-7891,3863
722,-7792,3866
760,-7716,3868
831,-7564,3873
903,-7404,3878
953,-7289,3881
991,-7199,3884
1004,-7167,3886
1040,-7079,3888
1069,-7006,3891
1111,-6902,3893
1147,-6806,3896
1165,-6758,3898
1210,-6625,3902
1232,-6557,3903
1254,-6481,3904
1282,-6375,3907
1288,-6352,3907
1316,-6215,3910
1335,-6071,3914
1339,-5993,3915
1341,-5921,3917
1340,-5836,3919
1333,-5732,3922
1326,-5671,3924
1315,-5585,3926
1296,-5483,3929
1196,-5163,3937
1149,-5034,3940
1080,-4855,3942
1053,-4787,3942
1008,-4679,3943
976,-4603,3944
943,-4525,3945
883,-4387,3946
847,-4304,3948
804,-4207,3949
753,-4088,3950
714,-3999,3952
649,-3846,3955
580,-3681,3959
513,-3517,3963
438,-3325,3969
392,-3195,3972
352,-3072,3976
328,-2979,3979
297,-2850,3984
252,-2646,3991
228,-2535,3995
206,-2426,4000
162,-2202,4008
132,-2032,4015
108,-1893,4020
83,-1741,4026
62,-1609,4030
54,-1559,4032
42,-1482,4035
29,-1395,4038
18,-1320,4041
9,-1252,4044
2,-1199,4046
-2,-1151,4047
-9,-1080,4050
-2,-823,4057
11,-749,4059
24,-711,4058
53,-653,4062
78,-620,4066
94,-605,4067
144,-574,4069
181,-563,4071
212,-557,4072
256,-554,4073
278,-553,4073
339,-549,4075
386,-542,4076
417,-533,4077
439,-523,4077
468,-507,4079
503,-475,4082
519,-453,4083
542,-394,4086
545,-379,4087
548,-344,4089
548,-305,4091
541,-255,4094
531,-213,4096
529,-204,4096
519,-176,4097
508,-147,4098
480,-83,4100
449,-27,4102
425,14,4103
406,44,4105
369,102,4106
325,168,4108
275,241,4111
221,320,4113
163,406,4116
122,466,4118
87,518,4119
40,588,4121
-29,694,4124
-86,779,4126
-188,933,4129
-236,1006,4130
-278,1069,4132
-346,1173,4135
-409,1268,4136
-481,1375,4138
-517,1430,4140
-584,1531,4142
-730,1752,4147
-822,1891,4150
-903,2013,4153
-1048,2232,4158
-1130,2355,4161
-1207,2473,4163
-1316,2637,4167
-1393,2753,4169
-1459,2853,4172
-1512,2933,4174
-1560,3006,4176
-1621,3098,4178
-1664,3161,4179
-1761,3308,4183
-1797,3363,4185
-1865,3466,4189
-1934,3569,4194
-1971,3626,4197
-2061,3763,4204
-2120,3856,4209
-2147,3901,4211
-2196,3986,4215
-2225,4040,4217
-2245,4081,4219
-2275,4153,4222
-2292,4208,4222
-2300,4244,4223
-2308,4314,4223
-2303,4385,4221
-2191,4532,4218
-2164,4541,4217
-2108,4548,4216
-2051,4542,4213
-2006,4533,4210
-1988,4528,4209
-1939,4514,4207
-1912,4505,4205
-1888,4497,4204
-1854,4484,4203
-1809,4466,4200
-1784,4455,4198
-1738,4436,4196
-1679,4408,4191
-1629,4384,4188
-1567,4354,4184
-1514,4327,4180
-1479,4309,4178
-1436,4287,4174
-1376,4256,4169
-1343,4240,4168
-1307,4221,4165
-1257,4195,4161
